Source IP,Destination IP,Source Port,Destination Port,Protocol,Length,Time Since Reference
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.130021140
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.130137334
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.134503893
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.134613137
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.138987915
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.139077727
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.143473376
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.143586594
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.147971430
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.148174407
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.152468788
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.152644903
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.156924716
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.157110277
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.161409672
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.161563766
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.165905242
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.166200880
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.170381193
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.170487056
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.174869338
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.175018153
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.179379049
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.179488038
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.183837011
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.183929342
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.188335859
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.188471339
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.192800019
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.192942444
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.197286094
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.197417764
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.201770920
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.201916710
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.206257080
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.206596291
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.210739157
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.210908889
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.215227181
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.215402207
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.219711769
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.219838909
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.224189974
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.224325394
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.228674822
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.228819766
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.233160083
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.233298344
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.237642933
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.237777000
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.242129189
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.242265998
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.246614333
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.246821230
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.251096792
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.251222353
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.255579748
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.255703358
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.260063624
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.260173244
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.264546572
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.264672913
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.269035456
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.269166885
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.273528587
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.273649738
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.277999685
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.278139481
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.282484764
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.282605905
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.286968698
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.287085197
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.291452795
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.291561953
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.295938928
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.296061358
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.300472615
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.300593917
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.304942140
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.305101737
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.309415315
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.309557010
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.313907429
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.314050309
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.318384596
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.318520927
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.322889581
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.323015460
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.327333502
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.327466107
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.331812681
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.331922897
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.336295691
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.336402045
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.340780636
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.340921372
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.345264359
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.345416951
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.349757107
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.349878135
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.354233372
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.354358057
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.358718613
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.358903836
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.363201616
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.363321766
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.367693520
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.367855152
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.372219114
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.372403231
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.376660052
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.376767950
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.381136192
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.381296336
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.385619655
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.385789725
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.390122086
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.390278106
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.394588258
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.394756555
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.399073292
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.399226310
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.403558005
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.403719410
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.408043116
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.408152093
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.412546400
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.412644881
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.417010341
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.417187013
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.421496267
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.421595952
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.425979186
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.426082167
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.430462764
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.430607903
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.434947197
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.435059934
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.439432967
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.439538688
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.443918220
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.444101981
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.448405298
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.448508865
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.452885017
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.453062858
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.457367905
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.457483964
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.461851048
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.461977595
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.466337464
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.466456366
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.470824650
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.470959660
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.475308245
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.475437035
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.479791346
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.479967216
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.484281422
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.484392461
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.488806876
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.488981198
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.493245044
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.493953155
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.497728288
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.497822495
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.502234637
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.502344090
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.506699605
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.506817196
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.511184479
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.511830738
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.515673975
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.515804761
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.520215311
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.520298285
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.524673196
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.524777738
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.529118594
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.529417417
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.533605003
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.533726463
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.538131597
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.538239847
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.542577176
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.542700917
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.547055960
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.547169931
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.551554239
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.551629902
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.556025285
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.556148307
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.560506149
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.560616277
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.565012114
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.565120634
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.569477002
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.569585728
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.573960217
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.574080310
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.578444187
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.578567817
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.582930302
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.583046231
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.587414072
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.587575283
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.591897907
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.592096849
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.596407451
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.596551400
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.600869048
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.600982472
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.605350338
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.605466421
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.609836546
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.609937887
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.614321324
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.614547909
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.618805810
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.618950081
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.623291331
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.623427386
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.627793129
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.627898751
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.632278422
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.632382484
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.636742138
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.636840048
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.641254819
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.641377920
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.645720603
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.645839952
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.650196753
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.650311939
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.654685082
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.654918343
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.659219270
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.659355395
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.663648888
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.663756803
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.668140153
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.668327734
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.672659071
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.672768288
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.677127712
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.677249214
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.681609919
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.681735408
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.686092179
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.686219504
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.690557388
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.690718148
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.695037527
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.695137904
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.699523294
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.699619555
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.704017553
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.704114114
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.708494106
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.708603903
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.712986286
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.713085935
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.717460144
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.717563483
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.721943121
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.722045583
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.726428143
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.726533967
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.730911865
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.731069877
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.735395997
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.735517524
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.739879467
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.739988913
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.744367135
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.744471631
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.748849236
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.748965941
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.753334111
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.753472484
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.757819129
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.757924422
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.762302062
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.762427430
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.766787242
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.766922823
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.771294245
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.771409511
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.775775043
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.775886487
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.780238017
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.780339342
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.784723528
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.784864387
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.789206175
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.789302252
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.793692122
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.793803880
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.798176160
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.798278992
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.802660968
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.802829289
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.807143924
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.807258995
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.811632389
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.811725894
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.816114880
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.816233554
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.820619048
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.820752701
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.825119832
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.825275004
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.829582863
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.829678134
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.834072644
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.834176718
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.838560727
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.838666332
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.843028183
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.843258316
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.847581545
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.847663066
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.852004680
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.852136995
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.856501101
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.856606295
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.860958353
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.861056108
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.865441106
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.865532328
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.869944070
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.870060855
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.874410075
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.874553847
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.878893295
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.879000192
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.883378126
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.883546059
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.887861032
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.887954022
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.892346971
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.892450365
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.896830336
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.896932230
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.901314929
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.901423068
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.905799187
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.905900253
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.910283956
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.910393519
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.914766958
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.914860094
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.919252569
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.919409434
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.923734233
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.923795297
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.928221238
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.928313390
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.932705762
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.932822981
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.937187491
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.937281329
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.941675596
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.941772609
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.946163784
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.946296232
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.950645296
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.950762891
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.955127083
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.955236998
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.959611091
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.959679823
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.964094985
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.964196775
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.968599101
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.968716581
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.973063469
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.973165371
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.977550317
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.977653653
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.982033291
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.982183699
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.986516992
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.986649486
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.991002051
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.991120322
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.995485525
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.995594466
10.0.1.1,10.0.4.4,50000,50000,17,1444,0.999972071
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.000098867
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.004454058
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.004555671
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.008938646
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.009056226
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.013420316
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.013555107
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.017906699
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.018024106
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.022389305
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.022504657
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.026876327
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.027353105
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.031364812
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.031542116
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.035865733
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.036068917
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.040331397
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.040612847
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.044852198
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.044964836
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.049308865
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.049488183
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.054055550
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.054126240
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.058374181
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.058443261
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.062836821
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.062963693
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.067383960
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.067439905
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.071789880
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.071852278
10.0.1.1,10.0.4.4,50000,50000,17,1444,1.076281352
